Quelle;Anforderungs Nr.;Titel;Beschreibung;Verbindlichkeit;Pruefverfahren;Thema;Schwerpunkt
gemSpec_ePA_FdV;A_19692;ePA-Frontend des Versicherten: Anzeige der für den LEI geltenden Zugriffsregeln für die sichtbaren Dokumentenkategorien;"Das ePA-Frontend des Versicherten MUSS dem Nutzer anzeigen, welche der vom 
Aktensystem durchgesetzten Zugriffsregeln bezüglich Lesen, Schreiben und
Löschen für eine einzelne Dokumentenkategorie für eine einzelne
Leistungserbringerinstitution gelten. ";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_19771;ePA-Frontend des Versicherten: Anzeige der freigegebenen Dokumente für eine einzelne Leistungserbringerinstitution;"Das ePA-Frontend des Versicherten MUSS dem Nutzer in einer Liste anzeigen,
welche Dokumente für eine einzelne LEI über die feingranulare Berechtigung
freigegeben sind. Die Ansicht MUSS Angaben zu den vom Aktensystem
durchgesetzten möglichen Zugriffsarten (Lesen, Schreiben und Löschen) der LEI
enthalten.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_19772;ePA-Frontend des Versicherten: Anzeige der nicht freigegebenen Dokumente für eine einzelne Leistungserbringerinstitution;"Das ePA-Frontend des Versicherten MUSS dem Nutzer in einer Liste anzeigen,
welche Dokumente für eine einzelne LEI über die feingranulare
Berechtigungsverwaltung der Zugriff entzogen wurde.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_19773;ePA-Frontend des Versicherten: Optische Kennzeichnung für eine LEI freigegebene  Dokumente;"Das ePA-Frontend des Versicherten KANN dem Nutzer die für eine LEI
freigegebenen Dokumente durch typografische Auszeichnung wie etwa Schriftfarbe,
Hintergrundfarbe, Schriftart oder auch die Anordnung in Gruppen optisch
kennzeichnen.";KANN;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_19774;ePA-Frontend des Versicherten: Optische Kennzeichnung der für eine LEI gesperrten Dokumente;"Das ePA-Frontend des Versicherten KANN dem Nutzer die für eine LEI nicht
freigegebene Dokumente durch typografische Auszeichnung wie etwa Schriftfarbe,
Hintergrundfarbe,Schriftart oder auch die Anordnung in Gruppen optisch
kennzeichnen.";KANN;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_19897-01;"ePA-Frontend des Versicherten: Anzeige von Sammlungsinstanzen vom Typ ""mixed"" und ""uniform""";"Das ePA-Frontend des Versicherten MUSS für eine für den Nutzer lesbare
Darstellung mit dem vollständigen Inhalt aller zur Sammlungsinstanz gehörenden
Dokumente generieren und dem Nutzer anzeigen können.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_19898-01;ePA-Frontend des Versicherten: Sammlungsinstanzen drucken oder speichern;"Das ePA-Frontend des Versicherten MUSS es dem Nutzer ermöglichen, eine
Sammlungsinstanz lokal zu drucken oder zu speichern.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_19961-01;ePA-Frontend des Versicherten: Löschen einer Sammlungsinstanz;"Das ePA-Frontend des Versicherten MUSS einen Nutzer beim Löschen einer
Sammlungsinstanz, insbesondere dem gesamtheitlichen Löschen bei Instanzen des
Typs ""mixed"" und ""uniform"", unterstützen.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_19989-01;ePA-Frontend des Versicherten: Ermittlung der ProfessionOID in der kategorienbasierten Berechtigung;"Das ePA-Frontend des Versicherten MUSS bei der kategorienbasierten Berechtigung
die ProfessionOID der Leistungserbringerinstitution aus dem Zertifikat
C.HCI.ENC (Extension Admission) der Leistungserbringerinstitution ermitteln.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_20092;ePA-Frontend des Versicherten: Intuitive Bedienung;"Die Bedienung des ePA-Frontend des Versicherten SOLL für den Nutzer intuitiv
gestaltet werden.";SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20094;ePA Frontend des Versicherten: Bereitstellung Sprachen;"Das ePA-Frontend des Versicherten SOLL dem Nutzer alle anzeigbaren Texte in der
Sprache Deutsch bereitstellen.";SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20095;ePA-Frontend des Versicherten: Abbruch Anwendungsfälle;"Das ePA-Frontend des Versicherten MUSS es dem Nutzer ermöglichen,
Anwendungsfälle auch vor dem Ende der Verarbeitung jederzeit abzubrechen.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20096;ePA-Frontend des Versicherten: Arten der Verwaltung;"Das ePA-Frontend des Versicherten SOLL dem Nutzer anzeigen, welche Arten von
Dokumentenzugriffen und Verwaltungsfunktionen ausgeführt werden können.";SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20097;ePA-Frontend des Versicherten: Bezeichnung der Anwendungsfälle;"Das ePA-Frontend des Versicherten MUSS für die Inhalte und Anwendungsfälle
eindeutige und verständliche Bezeichnungen verwenden.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20098;ePA-Frontend des Versicherten: Navigierbarkeit bereitgestellter Inhalte;"Das ePA-Frontend des Versicherten SOLL sicherstellen, dass bereitgestellte
Inhalte maschinenlesbar und navigierbar sind, um dem Nutzer eine barrierefreie Bedienung zu ermöglichen.";SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20099;ePA-Frontend des Versicherten: Nutzung Gerätefunktionalitäten;"Das ePA-Frontend des Versicherten SOLL gerätespezifische Funktionalitäten (z.B. Lagebestimmung, Kamerafunktion, Multi-Touch-Gesten) sinnvoll nutzen und
unterstützen.";SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20100;ePA-Frontend des Versicherten: Nutzung Schnittstellen Bedienungsmöglichkeiten des Betriebssystems;Das ePA-Frontend des Versicherten SOLL die Schnittstellen für die Unterstützung der barrierefreien Bedienungsmöglichkeit, welche vom Betriebssystem zur Verfügung gestellt werden, nutzen.;SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20101;ePA-Frontend des Versicherten: Nutzung Bedienhilfen des Betriebssystems;Das ePA-Frontend des Versicherten SOLL die Bedienhilfen der verwendeten Betriebssysteme zur barrierefreien Nutzung verwenden.;SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20102;ePA-Frontend des Versicherten: Kontrastverhältnis;Das ePA-Frontend des Versicherten SOLL für das GUI ein Kontrastverhältnis verwenden, welches unter verschiedenen Bedingungen eine optimale Ablesbarkeit gewährleistet.;SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20103;ePA-Frontend des Versicherten: Hinweise;Das ePA-Frontend des Versicherten SOLL dem Nutzer Hinweise anzeigen, die den Zweck sowie den inhaltlichen Ablauf eines Anwendungsfalls betreffen, um dem Nutzer die Bedienung zu vereinfachen.;SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";User-Interface;Neutral
gemSpec_ePA_FdV;A_20177-01;ePA-Frontend des Versicherten: Verwendung der Operation RestrictedUpdateDocumentSet;"Das ePA-Frontend des Versicherten MUSS die Operation
I_Document_Management_Insurant::RestrictedUpdateDocumentSet ausschließlich dafür verwenden, um die Zugriffsberechtigungen für LEI auf Dokumente in der grobgranularen Berechtigungsverwaltung aufgrund einer Interaktion mit dem Versicherten zu verändern. Es darf ausschließlich der DocumentEntry.confidentialityCode am FdV durch ein Metadaten-Update geändert werden.";DARF NICHT;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_20196-01;ePA-Frontend des Versicherten: Anzeige der Berufsgruppe der Leistungserbringerinstitution bei der Berechtigungsvergabe;"Das ePA-Frontend des Versicherten MUSS dem Nutzer die aus dem Zertifikat
C.HCI.ENC aus  über die professionOID aus GS-A_4443-* ermittelte Berufsgruppe
der Leistungserbringerinstitution bei der Berechtigungsvergabe anzeigen.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_20223-03;"ePA-Frontend des Versicherten: Zusätzliche Auswahl der Kategorie ""Dokumente der eGA""";Falls dem ePA-Frontend des Versicherten im kassenspezifischen Teil des FdV eGA-Daten bereitgestellt werden, MUSS das ePA-Frontend des Versicherten dem Nutzer ermöglichen, diese eGA-Dokumente anhand der Vorgaben aus A_19388-* in die ePA hochzuladen.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_20254-01;ePA-Frontend des Versicherten: Anzeige der Dokumente, auf die in Abhängigkeit eines Policy Document eine Berechtigung wirkt;Das ePA-Frontend des Versicherten MUSS es dem Nutzer ermöglichen, sich die Dokumente (anhand der zurückgegeben UniqueIDs) anzeigen zu lassen, auf die eine konkrete Leistungserbringerinstitution des vorliegenden Policy Document berechtigt werden kann. Dazu MUSS ein Policy Document für eine aktensystemseitige Simulation hochgeladen werden können (vgl.A_21705).;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_21134;ePA-Frontend des Versicherten: Unscharfe Ergebnisse in Ergebnisliste kennzeichnen;Das ePA-Frontend des Versicherten SOLL etwaige unscharfe Suchergebnisse (siehe gemSpec_Dokumentenverwaltung#A_21132) in der Ergebnismenge als solche kennzeichnen können.;SOLL;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_21235;ePA-Frontend des Versicherten: Versicherten über Konsequenzen der Datenfreigabe informieren;Der Hersteller des ePA-Frontends des Versicherten MUSS den Nutzer darüber informieren, dass das Erteilen einer Zugriffsberechtigung auf Daten für Leistungserbringer mit einem Speichern dieser Daten in der Umgebung des Leistungserbringers verbunden sein kann.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Berechtigung;ePA
gemSpec_ePA_FdV;A_21342;ePA-FdV für Desktop-Plattformen: Anzeige eines Hinweistextes zum Betrieb auf Hardware, die nicht unter der Kontrolle des Versicherten steht;Das ePA-FdV MUSS den Versicherten in einem Hinweistext auf die Gefahren hinweisen, die bei einem Betrieb des ePA-FdV auf Hardware, die nicht unter der Kontrolle des Versicherten steht, gegeben sind.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Sicherheit;ePA
gemSpec_ePA_FdV;A_21350;ePA-FdV für Desktop-Plattformen: Informieren des Versicherten über sichere Bezugsquellen für die Verteilung des FdV;Der Hersteller des ePA-FdV MUSS Versicherte über die vertrauenswürdigen Quellen informieren, von denen Versicherte das ePA-FdV beziehen können und wie sie die Vertrauenswürdigkeit der Quelle erkennen können.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Sicherheit;Neutral
gemSpec_ePA_FdV;A_21351;ePA-FdV für Desktop-Plattformen:  Sicherstellung der Authentifizierung  der Bezugsquelle bei Erstbezug;"Der Hersteller des ePA-FdV MUSS sicherstellen, dass der Versicherte bei
Erstbezug eines ePA-FdV die Authentizität der vertrauenswürdigen Bezugsquelle verifizieren kann.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Sicherheit;Neutral
gemSpec_ePA_FdV;A_21352;ePA-FdV für Desktop-Plattformen: Technische Authentifizierung der Update-Bezugsquellen für die sichere Verteilung der ePA-FdV-Anwendung;"Das ePA-FdV MUSS sicherstellen, dass Updates nur von bekannten und
vertrauenswürdigen Quellen bezogen werden, nach dem die Authentizität der Quelle technisch erfolgreich verifiziert wurde.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Updates;Neutral
gemSpec_ePA_FdV;A_21358;ePA-FdV für Desktop-Plattformen: Mehrbenutzerfähigkeit des Desktop-Clients;Das ePA-FdV MUSS die Ausführung der Aktensteuerung über verschiedene, lokale Benutzerkonten des Betriebssystems oder alternativ eine FdV-interne Benutzer-Kontensteuerung ermöglichen.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Beriebssystem;Neutral
gemSpec_ePA_FdV;A_21473;Zugriff auf das Nationale Gesundheitsportal aus dem ePA-FdV;Das ePA-FdV MUSS es dem Versicherten ermöglichen, auf Informationen des Nationalen Gesundheitsportals barrierefrei zuzugreifen.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Nationale Gesundheitsportal;Neutral
gemSpec_ePA_FdV;A_21474;Verknüpfen von Daten aus der ePA mit Informationen des Nationalen Gesundheitsportals;Das ePA-FdV MUSS es dem Versicherten ermöglichen, Informationen des Nationalen Gesundheitsportals mit Daten, die in der elektronischen Patientenakte des Versicherten gespeichert sind, zu verknüpfen.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Nationale Gesundheitsportal;Neutral
gemSpec_ePA_FdV;A_21483;ePA-Frontend des Versicherten: Dokumente einstellen - Kein Einstellen von Ordnern;"Das ePA-Frontend des Versicherten DARF im Anwendungsfall ""Dokumente einstellen"" KEINE neuen Ordner in die Dokumentenverwaltung einstellen.";DARF NICHT;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_21492;ePA-Frontend des Versicherten: Bestätigung der Berechtigung für eine DiGA;Das ePA-Frontend des Versicherten MUSS, bevor es eine Berechtigung an eine DiGA vergibt, eine Bestätigung vom Nutzer einholen. Hierbei ist der Name der zu berechtigenden DiGA kenntlich zu machen.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";DiGA;Neutral
gemSpec_ePA_FdV;A_21547;ePA-Frontend des Versicherten: Telematik-ID des Kostenträgers ermitteln;"Das ePA-Frontend des Versicherten MUSS die Telematik-ID des zu berechtigen Kostenträgers mittels der Operation 
I_Authorization_Management_Insurant::getKtrTelematikID ermitteln.";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Kostenträger;Neutral
gemSpec_ePA_FdV;A_21794;ePA-FdV: Auswahl der freizugebenden Dokumente für Forschungszwecke;Das ePA-FdV MUSS dem Versicherten oder einem Vertreter die Auswahl der freizugebenden Dokumente für Forschungszwecke ermöglichen. Die Auswahl MUSS durch den Versicherten oder einen Vertreter bei folgenden Freigaben änderbar sein.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Forschung;Neutral
gemSpec_ePA_FdV;A_21796-01;ePA-FdV: Verwendungsdauer der Transporttoken;"Das ePA-FdV MUSS bei jedem
Übermittlungsvorgang an die Vertrauensstelle und an das Forschungsdatenzentrum zeitlich gültige Transporttoken
verwenden. Dieser Verwendungszeitraum beginnt mit dem Bezug der Transporttoken
von der Komponente Autorisierung und endet 30 Minuten vor dem Verfallszeitpunkt
der Transporttoken (""exp"" - 30 Minuten). ";MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Forschung;Neutral
gemSpec_ePA_FdV;A_21828;ePA-FdV für Desktop-Plattformen: Unterstützung von Kartenlesern ab Sicherheitsklasse 2;Das ePA-Frontend des Versicherten für Desktop-Plattformen MUSS es dem Nutzer ermöglichen, das ePA-Frontend des Versicherten mit einem Kartenleser einer höheren Sicherheitsklasse als Sicherheitsklasse 1 (Sicherheitsklasse 2 oder höher) zu nutzen;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Karten (bsp. eGK);Neutral
gemSpec_ePA_FdV;A_21843-01;ePA-FdV: Einwilligung nach § 363 Absatz 2 SGB V in die Datenfreigabe für Forschungszwecke;Das ePA-FdV MUSS dem Versicherten eine Einwilligung nach § 363 Absatz 2 SGBV in die Datenfreigabe für die Forschung in einem informierten Dialog zur Anzeige bringen. Dabei MUSS der von der Krankenkasse des Versicherten vorgegebene Einwilligungstext verwendet werden. Der Text der Einwilligung muss auch im Nachhinein für den Versicherten zugänglich sein.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Forschung;Neutral
gemSpec_ePA_FdV;A_23620;ePA-Frontend des Versicherten: Information des Versicherten bei fehlerhaften medizinischen Dokumenten;Das ePA-Frontend des Versicherten MUSS den Nutzer mit einer Fehlermeldung informieren, wenn nach dem Download aus dem Aktensystem fehlerhafte medizinische Dokumente bzw. Teildokumente einer Sammlung erkannt werden. Sofern es sich um eine fehlerhaftes Teildokument einer Sammlung handelt, MÜSSEN die korrekten Teildokumente der Sammlung trotzdem angezeigt werden.;MUSS;"Festlegungen zur funktionalen Eignung ""Herstellererklärung""";Dokumentenverwaltung;ePA
gemSpec_ePA_FdV;A_15252-02;ePA-Frontend des Versicherten: Schlüsselmaterial nicht persistent speichern;Das ePA-Frontend des Versicherten DARF alle verwendeten symmetrischen und privaten asymmetrischen Schlüssel NICHT persistent speichern, sofern es sich nicht um Authentisierungsmerkmale handelt.;DARF NICHT;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Sicherheit;Neutral
gemSpec_ePA_FdV;A_15253-01;ePA-Frontend des Versicherten: Schutz Session-Daten;Das ePA-Frontend des Versicherten DARF Session-Daten NICHT an Dritte, außer im Rahmen der in den Anwendungsfällen spezifizierten Kommunikation, weitergeben.;DARF NICHT;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Datenschutz;Neutral
gemSpec_ePA_FdV;A_15254-01;ePA-Frontend des Versicherten: Session-Daten nicht persistent speichern;Das ePA-Frontend des Versicherten DARF Session-Daten NICHT persistent speichern.;DARF NICHT;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Sicherheit;Neutral
gemSpec_ePA_FdV;A_15255-01;ePA-Frontend des Versicherten: Schutzmaßnahmen gegen die OWASP-Mobile-Top-10-Risiken;Das ePA-Frontend des Versicherten MUSS Maßnahmen zum Schutz vor den in der aktuellen Version genannten OWASP-Top-10-Mobile-Risiken [OWASPMobileTop10] umsetzen.;MUSS;"Festlegungen zur sicherheitstechnischen Eignung ""CC-Evaluierung"" oder Produktgutachten";Sicherheit;Neutral
